borrower_id,addr_state,annual_inc,emp_length,home_ownership,verification_status,loan_status
2520,1,11.13,1,3,0,1
2521,3,10.86,2,3,2,1
2522,0,11.78,1,2,0,1
2523,2,11.13,2,3,0,1
2524,3,10.74,2,2,0,1
2525,1,10.46,0,2,1,1
2526,1,10.46,0,2,1,1
2527,1,10.71,1,2,0,1
2528,1,10.78,0,2,2,1
2529,4,11.29,0,3,2,1
2530,1,10.76,2,2,1,1
2531,1,11.37,0,2,2,1
2532,1,10.55,1,2,1,1
2533,0,11.22,0,3,0,1
2534,1,11.74,0,2,0,1
2535,1,10.24,1,1,0,1
2536,2,11.18,1,3,0,1
2537,4,10.31,2,2,1,1
2538,4,11.18,1,3,0,1
2539,4,11.31,1,3,0,1
2540,0,10.49,2,3,1,1
2541,4,10.86,2,3,0,1
2542,1,11.43,1,3,0,1
2543,4,11.06,1,3,0,1
2544,2,9.85,1,1,1,1
2545,0,11.78,2,3,0,1
2546,1,10.6,0,2,0,1
2547,1,11.29,2,3,0,1
2548,3,10.46,2,3,1,1
2549,4,10.78,1,2,1,1
2550,1,11.18,1,3,2,1
2551,1,10.31,1,2,1,1
2552,0,10.49,0,2,2,1
2553,0,10.43,0,1,2,1
2554,4,10.69,0,2,2,1
2555,0,10.3,1,2,0,1
2556,2,10.6,1,3,0,1
2557,2,11.34,1,2,0,1
2558,1,10.24,0,2,1,1
2559,1,10.78,1,3,2,1
2560,4,11.21,0,2,0,1
2561,0,10.04,0,2,1,1
2562,0,11.7,1,1,1,1
2563,1,10.8,2,3,0,1
2564,1,11.37,2,3,0,1
2565,2,10.78,0,2,0,1
2566,1,10.37,1,2,1,1
2567,3,10.46,0,2,1,1
2568,3,11.29,0,2,2,1
2569,3,10.28,0,2,1,1
2570,1,11.16,0,3,1,1
2571,2,11.08,1,3,1,1
2572,2,11.7,2,3,0,1
2573,3,11.51,0,3,2,1
2574,4,10.31,0,3,0,1
2575,4,10.74,1,3,2,1
2576,4,11.13,0,3,0,1
2577,0,11.16,0,2,0,1
2578,0,11.49,2,3,2,1
2579,2,10.82,1,3,0,1
2580,4,10.65,0,2,0,1
2581,3,10.86,0,3,0,1
2582,1,11.51,0,2,0,1
2583,2,10.46,2,1,1,1
2584,0,11.57,2,3,0,1
2585,1,10.62,1,2,2,1
2586,2,11.21,1,2,0,1
2587,1,10.41,0,2,0,1
2588,1,10.78,0,2,0,1
2589,1,11.56,1,3,0,1
2590,2,10.82,1,1,0,1
2591,0,11.29,0,2,1,1
2592,1,10.49,1,3,0,1
2593,3,10.84,1,3,1,1
2594,2,12.02,2,3,0,1
2595,1,11.21,2,2,0,1
2596,0,11.29,1,3,1,1
2597,4,10.82,2,3,0,1
2598,0,11.16,2,3,2,1
2599,1,10.83,1,2,0,1
2600,0,11.23,1,3,1,1
2601,3,11.08,2,3,1,1
2602,0,11.13,1,3,0,1
2603,0,10.37,2,1,0,1
2604,1,9.85,1,2,1,1
2605,1,10.31,0,2,1,1
2606,1,10.78,2,2,2,1
2607,2,10.46,0,1,1,1
2608,1,11.18,2,2,0,1
2609,0,11.03,2,1,2,1
2610,1,10.8,0,1,1,1
2611,0,11.61,0,3,0,1
2612,1,11.46,0,2,1,1
2613,3,11.61,0,3,2,1
2614,1,10.82,2,3,1,1
2615,1,10.46,0,2,0,1
2616,1,10.99,0,2,0,1
2617,2,10.55,2,2,2,1
2618,1,10.92,0,3,2,1
2619,1,11.08,0,2,0,1
2620,4,10.76,2,2,1,1
2621,1,11.07,1,2,1,1
2622,1,12.1,0,2,0,1
2623,2,10.52,2,3,1,1
2624,0,11.9,2,3,2,1
2625,3,10.9,2,3,2,1
2626,1,10.49,2,1,1,1
2627,1,11.14,2,2,0,1
2628,2,10.31,0,2,1,1
2629,0,10.37,1,2,2,1
2630,3,11.0,2,2,2,1
2631,2,10.6,0,2,2,1
2632,2,10.21,1,2,1,1
2633,2,11.25,1,1,0,1
2634,4,11.46,2,3,2,1
2635,1,11.65,0,2,1,1
2636,2,11.77,2,3,0,1
2637,1,11.41,2,2,2,1
2638,3,10.92,2,3,1,1
2639,1,11.18,2,3,2,1
2640,1,11.08,0,2,2,1
2641,1,10.65,1,3,1,1
2642,0,10.09,0,2,0,1
2643,4,10.85,0,2,0,1
2644,2,11.07,2,1,1,1
2645,0,11.16,0,2,2,1
2646,0,10.92,0,2,1,1
2647,3,10.6,0,3,2,1
2648,1,10.82,1,3,0,1
2649,3,11.16,0,1,0,1
2650,0,10.6,2,2,1,1
2651,0,10.78,1,1,2,1
2652,0,10.4,2,2,1,1
2653,1,11.28,2,3,0,1
2654,4,10.55,1,2,1,1
2655,3,10.86,1,3,0,1
2656,1,11.35,1,1,0,1
2657,1,11.09,2,2,0,1
2658,4,10.09,1,2,1,1
2659,0,10.91,0,2,1,1
2660,0,11.35,0,3,2,1
2661,2,10.49,1,2,1,1
2662,3,11.41,1,2,2,1
2663,1,10.62,2,2,1,1
2664,1,10.8,2,2,1,1
2665,1,10.31,0,2,1,1
2666,4,11.43,2,3,0,1
2667,1,10.82,0,1,0,1
2668,0,10.09,0,2,1,1
2669,2,11.29,1,2,0,1
2670,0,11.62,2,3,0,1
2671,1,10.65,0,2,0,1
2672,1,10.17,0,2,1,1
2673,0,10.5,0,2,1,1
2674,4,12.04,1,3,2,1
2675,2,10.97,2,3,0,1
2676,0,10.57,1,2,0,1
2677,4,10.6,2,3,0,1
2678,2,10.82,2,3,2,1
2679,1,10.97,1,3,0,1
2680,4,9.9,0,1,1,1
2681,0,10.93,1,3,1,1
2682,1,10.95,1,3,0,1
2683,3,11.43,2,3,2,1
2684,1,11.39,2,3,0,1
2685,1,10.9,1,3,0,1
2686,1,11.23,0,1,2,1
2687,3,10.69,0,2,0,1
2688,1,10.82,0,3,0,1
2689,3,10.54,2,3,1,1
2690,3,10.57,1,2,1,1
2691,1,11.51,0,2,0,1
2692,2,10.6,0,3,1,1
2693,4,11.16,1,2,0,1
2694,3,10.92,2,3,1,1
2695,4,10.89,1,3,0,1
2696,2,11.18,0,3,1,1
2697,4,10.17,0,2,1,1
2698,4,11.41,0,2,2,1
2699,1,10.37,1,2,1,1
2700,1,11.78,2,3,0,1
2701,0,10.96,0,3,1,1
2702,1,9.62,0,2,0,1
2703,0,10.4,0,2,1,1
2704,1,10.65,1,3,0,1
2705,4,11.4,2,3,0,1
2706,2,11.29,2,3,0,1
2707,1,10.95,1,2,0,1
2708,4,10.31,0,2,1,1
2709,3,10.71,2,3,2,1
2710,1,10.5,1,2,1,1
2711,3,11.35,1,2,0,1
2712,3,10.34,2,3,0,1
2713,2,10.6,2,2,1,1
2714,1,10.8,0,3,0,1
2715,2,10.92,0,2,1,1
2716,0,10.51,0,2,0,1
2717,2,10.24,1,2,0,1
2718,3,11.35,0,2,1,1
2719,4,11.52,1,2,0,1
2720,1,10.92,0,3,1,1
2721,1,11.28,0,2,0,1
2722,2,10.82,1,2,0,1
2723,1,11.0,0,2,1,1
2724,4,10.0,1,1,0,1
2725,0,10.65,0,3,1,1
2726,4,12.59,1,3,2,1
2727,1,10.69,1,2,0,1
2728,3,11.25,0,3,2,1
2729,4,11.11,2,1,0,1
2730,1,11.92,0,3,0,1
2731,3,10.74,0,2,0,1
2732,2,10.76,2,3,1,1
2733,1,10.82,2,2,2,1
2734,1,10.65,0,2,2,1
2735,1,11.07,0,2,1,1
2736,1,11.3,2,2,0,1
2737,2,11.13,1,3,0,1
2738,4,11.4,2,3,2,1
2739,4,10.81,2,3,1,1
2740,1,11.07,0,2,1,1
2741,4,10.74,0,3,2,1
2742,2,10.92,2,3,0,1
2743,1,9.9,1,3,1,1
2744,4,10.37,0,2,1,1
2745,1,11.7,2,3,0,1
2746,0,11.0,2,3,2,1
2747,3,10.92,0,3,1,1
2748,2,10.78,2,3,1,1
2749,2,10.65,1,3,1,1
2750,4,10.95,0,2,0,1
2751,2,11.76,1,3,0,1
2752,2,10.88,2,3,0,1
2753,3,10.74,2,1,1,1
2754,1,10.97,2,3,0,1
2755,1,11.88,1,3,0,1
2756,1,10.92,0,2,2,1
2757,0,10.82,2,1,0,1
2758,2,10.92,2,3,0,1
2759,2,10.71,0,3,0,1
2760,4,9.9,2,2,1,1
2761,1,10.82,1,3,0,1
2762,1,11.7,1,2,1,1
2763,0,11.16,0,2,1,1
2764,4,10.71,1,3,0,1
2765,0,11.35,1,3,0,1
2766,3,10.22,0,2,0,1
2767,2,10.82,1,3,2,1
2768,1,10.89,0,3,1,1
2769,1,10.92,1,3,0,1
2770,2,11.61,2,2,0,1
2771,3,10.24,0,2,2,1
2772,4,10.4,0,2,0,1
2773,4,9.74,0,1,1,1
2774,3,11.36,0,1,2,1
2775,4,10.92,0,3,2,1
2776,4,11.16,2,3,2,1
2777,4,10.13,1,1,2,1
2778,0,11.05,1,3,0,1
2779,0,10.71,0,3,0,1
2780,0,10.71,0,2,1,1
2781,4,10.92,1,3,1,1
2782,1,10.6,0,2,2,1
2783,4,10.48,0,2,2,1
2784,0,11.85,2,3,0,1
2785,3,10.27,1,3,0,1
2786,2,11.23,2,2,2,1
2787,0,11.26,2,2,1,1
2788,2,11.02,2,3,1,1
2789,1,11.03,1,2,2,1
2790,1,10.97,1,1,0,1
2791,2,10.81,1,2,2,1
2792,3,11.35,0,3,2,1
2793,2,10.35,1,2,1,1
2794,1,11.43,2,2,0,1
2795,0,11.29,1,3,1,1
2796,1,11.08,2,3,0,1
2797,0,10.35,0,2,1,1
2798,0,12.06,2,2,0,1
2799,2,11.23,2,3,1,1
2800,4,11.74,0,3,2,1
2801,1,10.95,0,3,0,1
2802,0,10.55,0,2,1,1
2803,4,10.61,0,2,1,1
2804,1,10.86,1,2,0,1
2805,3,10.74,1,3,0,1
2806,1,11.29,0,3,0,1
2807,4,10.68,2,2,0,1
2808,4,10.92,1,2,0,1
2809,1,10.13,1,2,1,1
2810,2,11.08,0,3,1,1
2811,1,10.46,0,3,1,1
2812,3,10.76,1,2,0,1
2813,3,10.69,1,3,0,1
2814,0,11.23,0,2,0,1
2815,4,10.78,0,3,0,1
2816,3,10.65,1,3,0,1
2817,1,11.0,2,2,0,1
2818,4,11.0,2,2,1,1
2819,3,10.82,2,3,1,1
2820,1,10.4,2,2,2,1
2821,2,12.1,1,3,2,1
2822,4,10.43,0,2,1,1
2823,3,11.0,2,3,0,1
2824,1,10.82,0,2,1,1
2825,0,10.17,2,1,1,1
2826,1,10.56,0,2,1,1
2827,1,10.82,1,2,0,1
2828,1,10.92,1,3,2,1
2829,1,11.0,2,3,0,1
2830,0,10.31,2,1,1,1
2831,1,10.6,1,3,0,1
2832,3,11.47,0,3,0,1
2833,4,10.74,0,2,1,1
2834,1,10.86,1,3,1,1
2835,2,11.41,2,2,0,1
2836,1,11.4,1,3,0,1
2837,1,10.55,0,3,0,1
2838,4,11.44,0,3,0,1
2839,1,11.23,1,2,2,1
2840,3,10.71,1,2,1,1
2841,1,10.69,2,3,1,1
2842,1,11.85,0,3,2,1
2843,2,11.02,1,2,0,1
2844,4,10.78,1,2,1,1
2845,0,10.8,2,3,1,1
2846,0,10.65,2,2,1,1
2847,1,11.1,1,1,1,1
2848,2,11.0,1,2,1,1
2849,0,11.12,0,2,1,1
2850,4,10.78,2,2,0,1
2851,3,11.16,2,3,0,1
2852,3,10.31,0,3,0,1
2853,4,11.03,2,3,0,1
2854,2,10.76,0,1,1,1
2855,1,10.46,0,2,2,1
2856,3,10.75,0,3,2,1
2857,1,11.65,0,2,0,1
2858,3,11.41,2,3,0,1
2859,4,10.56,0,2,1,1
2860,1,11.29,1,3,0,1
2861,1,10.9,2,3,0,1
2862,1,11.34,1,3,2,1
2863,1,11.19,1,3,0,1
2864,1,10.52,1,2,0,1
2865,0,11.16,2,1,0,1
2866,1,10.88,2,2,0,1
2867,1,11.85,2,3,1,1
2868,4,10.57,2,3,1,1
2869,1,11.18,2,2,1,1
2870,3,10.95,0,2,0,1
2871,0,11.08,0,2,0,1
2872,0,10.93,1,3,2,1
2873,3,10.6,0,2,1,1
2874,1,10.71,1,2,1,1
2875,1,11.32,2,3,0,1
2876,4,11.03,0,3,1,1
2877,0,11.01,2,2,0,1
2878,1,11.41,1,3,0,1
2879,0,11.02,0,2,0,1
2880,1,10.82,0,2,1,1
2881,1,11.16,2,3,0,1
2882,1,11.36,0,2,0,1
2883,1,10.49,1,2,1,1
2884,1,10.71,0,2,0,1
2885,2,10.71,0,2,2,1
2886,4,11.37,0,3,2,1
2887,3,10.69,1,2,0,1
2888,1,10.79,1,3,0,1
2889,4,10.46,0,2,0,1
2890,1,11.16,2,2,0,1
2891,0,10.7,0,1,2,1
2892,3,10.78,1,2,1,1
2893,1,10.9,2,2,0,1
2894,0,10.82,1,2,1,1
2895,4,11.08,0,2,0,1
2896,3,11.31,2,3,2,1
2897,4,10.31,1,2,0,1
2898,1,10.34,0,3,0,1
2899,1,10.92,2,2,0,1
2900,0,10.46,0,1,1,1
2901,1,10.09,0,2,1,1
2902,4,10.34,2,1,1,1
2903,4,10.31,0,3,1,1
2904,0,11.18,2,3,0,1
2905,3,10.6,1,3,0,1
2906,1,10.46,1,3,0,1
2907,2,11.2,0,3,0,1
2908,2,10.6,1,2,2,1
2909,2,10.93,2,3,0,1
2910,0,10.71,1,2,1,1
2911,4,11.29,0,2,1,1
2912,1,10.6,1,1,2,1
2913,1,10.49,1,2,1,1
2914,1,10.33,1,1,1,1
2915,0,10.6,1,2,0,1
2916,2,11.56,0,3,0,1
2917,2,11.7,1,1,2,1
2918,4,10.9,2,1,0,1
2919,1,11.41,1,3,1,1
2920,1,11.28,2,3,1,1
2921,1,11.11,1,2,0,1
2922,1,11.08,1,2,2,1
2923,1,10.43,0,1,1,1
2924,1,10.6,1,2,1,1
2925,1,10.37,2,3,0,1
2926,2,11.2,2,2,1,1
2927,1,11.56,2,3,2,1
2928,1,11.2,0,3,0,1
2929,1,11.85,0,2,2,1
2930,0,10.31,2,2,0,1
2931,0,10.55,2,2,1,1
2932,1,11.23,2,2,2,1
2933,1,10.92,2,3,1,1
2934,1,10.43,0,2,1,1
2935,2,11.12,1,3,0,1
2936,1,11.01,2,3,0,1
2937,2,11.2,2,3,1,1
2938,1,10.57,0,1,0,1
2939,1,10.28,0,2,1,1
2940,3,10.92,2,3,0,1
2941,0,10.8,1,2,1,1
2942,0,11.04,2,3,0,1
2943,0,10.37,1,2,1,1
2944,0,10.57,2,2,1,1
2945,4,10.85,1,3,1,1
2946,1,11.61,0,2,1,1
2947,1,11.08,0,3,1,1
2948,1,11.0,0,3,1,1
2949,1,10.6,0,3,0,1
2950,1,11.21,1,2,1,1
2951,1,10.97,2,1,0,1
2952,4,10.31,2,1,0,1
2953,2,10.74,2,2,1,1
2954,3,10.6,1,3,0,1
2955,2,10.82,1,3,2,1
2956,0,11.92,0,2,0,1
2957,1,11.03,1,3,1,1
2958,3,11.02,0,2,1,1
2959,0,10.69,0,2,2,1
2960,0,11.03,2,2,0,1
2961,1,11.46,1,2,1,1
2962,1,10.71,0,2,1,1
2963,3,10.43,2,3,1,1
2964,1,10.67,1,2,1,1
2965,1,11.08,0,2,2,1
2966,0,11.08,1,3,0,1
2967,2,11.85,2,3,0,1
2968,1,10.46,1,2,1,1
2969,3,10.84,1,2,2,1
2970,1,11.46,0,2,2,1
2971,1,10.86,2,2,0,1
2972,2,10.88,1,2,1,1
2973,4,10.78,1,2,0,1
2974,1,11.0,1,3,0,1
2975,4,11.2,0,2,2,1
2976,2,11.0,2,3,0,1
2977,3,12.15,1,3,0,1
2978,3,10.65,0,2,2,1
2979,3,10.56,0,2,1,1
2980,1,11.08,0,2,0,1
2981,1,11.26,0,2,0,1
2982,2,11.41,1,1,2,1
2983,1,11.14,1,3,0,1
2984,1,12.1,2,1,1,1
2985,2,10.82,0,2,2,1
2986,2,10.9,1,3,0,1
2987,4,11.05,0,2,1,1
2988,0,11.61,2,3,0,1
2989,0,11.02,2,3,2,1
2990,0,10.62,2,2,2,1
2991,1,10.67,2,3,0,1
2992,1,10.71,1,2,0,1
2993,2,10.86,2,3,0,1
2994,0,11.23,1,2,0,1
2995,1,11.0,0,2,0,1
2996,1,11.43,0,2,0,1
2997,1,11.11,1,3,0,1
2998,3,10.71,2,3,0,1
2999,0,10.43,1,2,1,1
3000,1,10.52,0,3,1,1
3001,0,10.82,2,3,1,1
3002,2,11.46,0,2,2,1
3003,4,9.94,0,3,2,1
3004,2,10.46,2,2,1,1
3005,1,10.31,0,2,2,1
3006,2,10.82,1,2,0,1
3007,1,10.97,2,2,0,1
3008,2,11.45,2,2,0,1
3009,1,11.18,0,1,0,1
3010,1,11.13,2,3,0,1
3011,1,11.23,2,1,2,1
3012,1,9.95,0,2,1,1
3013,0,10.82,2,2,1,1
3014,1,11.24,2,2,1,1
3015,3,10.6,1,2,0,1
3016,0,11.08,1,2,1,1
3017,1,11.29,0,2,1,1
3018,0,10.89,0,3,1,1
3019,1,11.2,2,2,0,1
3020,1,10.82,2,2,2,1
3021,3,10.31,0,1,2,1
3022,0,10.0,1,2,0,1
3023,2,11.41,1,2,1,1
3024,1,11.49,2,3,0,1
3025,1,10.5,0,2,1,1
3026,1,11.08,1,2,1,1
3027,1,11.16,2,3,2,1
3028,2,11.41,1,3,2,1
3029,1,11.23,1,2,1,1
3030,1,10.71,0,2,1,1
3031,1,11.7,0,2,0,1
3032,1,10.71,1,2,1,1
3033,1,11.29,0,2,1,1
3034,4,9.9,0,2,2,1
3035,2,11.51,2,3,0,1
3036,1,10.65,2,2,0,1
3037,1,11.2,0,2,1,1
3038,0,10.76,2,3,0,1
3039,1,11.16,1,2,0,1
3040,4,10.78,2,2,0,1
3041,1,11.3,1,2,1,1
3042,3,11.76,0,2,1,1
3043,2,10.82,2,1,1,1
3044,4,11.63,1,3,0,1
3045,1,11.61,1,2,0,1
3046,0,11.0,0,2,1,1
3047,1,11.3,0,3,0,1
3048,2,11.26,2,3,0,1
3049,1,10.62,1,2,0,1
3050,4,10.55,1,2,0,1
3051,0,11.23,0,3,0,1
3052,1,10.82,0,3,0,1
3053,1,11.0,1,2,1,1
3054,1,11.02,0,2,2,1
3055,2,11.08,2,3,2,1
3056,1,11.13,0,3,0,1
3057,1,11.51,2,2,2,1
3058,1,10.92,2,2,0,1
3059,0,10.71,1,2,2,1
3060,2,13.02,0,3,0,1
3061,4,10.46,1,1,1,1
3062,1,11.08,1,2,2,1
3063,1,11.29,1,2,2,1
3064,4,11.61,2,3,0,1
3065,0,11.3,0,2,2,1
3066,0,11.51,1,3,0,1
3067,0,11.23,1,3,2,1
3068,4,11.06,0,2,0,1
3069,1,10.71,2,2,1,1
3070,0,10.92,0,2,1,1
3071,0,11.49,0,3,0,1
3072,1,11.21,1,2,2,1
3073,1,10.71,2,2,2,1
3074,1,11.0,2,2,0,1
3075,2,11.41,0,3,2,1
3076,2,10.67,0,3,1,1
3077,1,11.46,2,3,0,1
3078,1,11.04,1,2,0,1
3079,4,10.31,0,3,2,1
3080,1,11.23,0,3,1,1
3081,0,11.41,2,2,0,1
3082,4,10.37,1,1,0,1
3083,0,11.23,0,3,0,1
3084,0,10.76,0,2,1,1
3085,1,10.24,0,2,1,1
3086,1,9.77,0,2,1,1
3087,1,10.13,1,2,0,1
3088,1,10.35,1,2,0,1
3089,2,10.31,0,2,1,1
3090,1,11.08,1,3,1,1
3091,1,11.41,1,3,0,1
3092,1,11.0,1,3,0,1
3093,2,10.74,0,2,1,1
3094,2,11.35,2,3,0,1
3095,1,10.98,0,3,0,1
3096,0,10.66,0,3,0,1
3097,3,10.37,2,2,0,1
3098,1,11.21,0,1,2,1
3099,2,11.23,2,3,1,1
3100,4,11.67,2,3,0,1
3101,3,11.39,2,3,0,1
3102,1,10.69,0,2,0,1
3103,4,12.07,0,2,0,1
3104,3,12.42,1,3,2,1
3105,4,11.13,1,3,0,1
3106,2,10.31,0,2,1,1
3107,4,11.0,2,3,0,1
3108,0,10.78,1,3,2,1
3109,0,11.03,2,3,0,1
3110,4,11.75,1,2,0,1
3111,2,11.08,2,3,0,1
3112,1,11.23,0,2,0,1
3113,2,10.67,0,2,1,1
3114,1,10.31,1,2,1,1
3115,4,10.46,0,1,1,1
3116,0,11.08,0,3,2,1
3117,2,10.99,0,3,1,1
3118,2,10.82,0,3,0,1
3119,1,10.88,2,2,1,1
3120,1,10.62,1,2,0,1
3121,1,11.08,0,2,1,1
3122,0,10.82,2,3,0,1
3123,1,10.68,0,2,1,1
3124,4,11.05,1,2,2,1
3125,1,11.08,0,3,0,1
3126,1,10.02,0,2,1,1
3127,3,11.16,2,3,0,1
3128,3,10.89,0,2,0,1
3129,0,11.41,2,2,0,1
3130,1,11.13,2,3,0,1
3131,1,10.86,0,3,0,1
3132,1,10.49,1,3,1,1
3133,1,10.43,0,2,1,1
3134,1,11.0,1,2,0,1
3135,4,12.43,2,3,2,1
3136,0,10.6,0,3,1,1
3137,2,11.41,0,2,1,1
3138,1,10.2,1,2,2,1
3139,2,10.47,1,2,1,1
3140,3,10.7,2,2,0,1
3141,3,10.37,0,2,2,1
3142,1,11.22,0,2,0,1
3143,1,11.78,2,3,2,1
3144,2,11.0,0,3,2,1
3145,3,10.37,1,2,1,1
3146,1,10.87,2,2,1,1
3147,0,10.76,1,2,1,1
3148,2,10.82,0,3,1,1
3149,3,11.29,1,3,0,1
3150,2,11.05,0,2,0,1
3151,1,10.91,0,2,0,1
3152,1,9.9,0,2,0,1
3153,2,10.92,0,3,0,1
3154,1,11.88,0,2,1,1
3155,1,11.0,2,3,0,1
3156,0,11.14,1,1,0,1
3157,0,10.71,0,2,2,1
3158,1,11.05,1,3,1,1
3159,4,10.82,2,3,1,1
3160,1,11.61,2,2,0,1
3161,1,10.46,0,3,0,1
3162,3,11.47,2,3,2,1
3163,2,11.59,2,2,0,1
3164,0,10.39,1,2,0,1
3165,4,10.52,0,2,2,1
3166,4,11.1,0,3,0,1
3167,0,10.82,0,2,1,1
3168,4,11.21,0,3,0,1
3169,2,11.61,2,3,0,1
3170,3,10.82,2,3,0,1
3171,1,10.82,2,3,1,1
3172,3,11.49,2,3,2,1
3173,1,10.88,1,2,1,1
3174,0,10.46,2,2,1,1
3175,4,11.65,0,3,2,1
3176,1,11.51,1,2,0,1
3177,0,12.21,1,3,0,1
3178,1,11.23,1,3,0,1
3179,0,11.56,2,2,0,1
3180,1,11.63,0,3,0,1
3181,1,11.85,1,3,2,1
3182,0,10.86,0,2,1,1
3183,3,11.2,1,3,0,1
3184,3,11.0,0,3,0,1
3185,4,10.71,1,2,1,1
3186,4,10.09,0,2,1,1
3187,0,11.24,1,2,2,1
3188,2,10.6,1,3,2,1
3189,4,10.71,0,2,0,1
3190,1,11.12,2,3,0,1
3191,2,11.0,2,3,0,1
3192,1,9.74,0,2,1,1
3193,1,10.9,2,2,2,1
3194,0,10.85,1,3,1,1
3195,1,10.82,1,2,1,1
3196,2,11.01,2,3,0,1
3197,1,11.29,1,3,0,1
3198,1,11.36,0,3,0,1
3199,3,10.6,2,2,2,1
3200,1,10.92,2,2,0,1
3201,0,10.46,2,2,2,1
3202,2,11.08,0,2,0,1
3203,4,10.71,0,3,0,1
3204,1,10.62,0,2,0,1
3205,2,11.0,2,2,2,1
3206,4,11.61,0,3,1,1
3207,1,9.95,0,2,1,1
3208,1,11.0,2,2,2,1
3209,1,10.27,1,2,1,1
3210,4,10.6,0,3,0,1
3211,1,11.29,2,3,1,1
3212,4,10.67,0,3,0,1
3213,3,11.0,0,3,0,1
3214,0,10.86,2,2,1,1
3215,0,12.01,2,3,0,1
3216,1,10.09,1,2,0,1
3217,4,10.65,1,3,0,1
3218,1,10.69,2,2,1,1
3219,1,10.92,1,2,2,1
3220,1,10.6,2,2,0,1
3221,3,11.0,1,3,0,1
3222,4,10.09,1,1,1,1
3223,2,11.72,1,1,1,1
3224,0,11.01,0,2,1,1
3225,1,11.49,1,2,0,1
3226,4,10.92,1,2,0,1
3227,3,10.82,0,3,0,1
3228,1,9.98,1,2,1,1
3229,0,11.0,1,2,2,1
3230,1,11.4,2,3,0,1
3231,2,10.68,1,3,0,1
3232,4,10.65,0,1,1,1
3233,1,11.23,1,2,0,1
3234,0,10.17,0,3,0,1
3235,0,11.08,2,3,1,1
3236,3,10.71,2,3,1,1
3237,1,10.42,0,2,1,1
3238,2,11.08,2,2,1,1
3239,1,10.57,2,2,0,1
3240,2,10.45,0,3,0,1
3241,1,10.86,0,3,0,1
3242,1,10.38,2,2,1,1
3243,2,11.23,0,2,2,1
3244,1,10.9,0,3,1,1
3245,2,10.86,0,2,1,1
3246,1,11.18,2,2,0,1
3247,2,11.65,2,3,0,1
3248,2,9.86,1,2,2,1
3249,1,10.57,1,3,0,1
3250,0,11.41,0,2,0,1
3251,1,11.85,2,3,1,1
3252,1,11.13,0,1,0,1
3253,4,10.63,0,2,1,1
3254,1,11.11,1,2,0,1
3255,3,9.62,0,2,0,1
3256,3,11.29,1,3,2,1
3257,0,11.16,2,1,0,1
3258,2,10.92,0,2,1,1
3259,3,11.56,2,3,2,1
3260,4,10.78,2,1,1,1
3261,4,10.66,1,3,0,1
3262,3,11.7,0,1,2,1
3263,3,11.79,2,3,0,1
3264,1,10.92,0,2,1,1
3265,2,11.28,0,2,0,1
3266,1,11.05,2,1,0,1
3267,4,10.8,2,3,0,1
3268,4,10.13,1,1,1,1
3269,4,11.43,1,3,1,1
3270,0,11.48,2,3,0,1
3271,3,10.99,2,3,2,1
3272,3,11.18,0,2,0,1
3273,1,10.93,1,2,0,1
3274,2,11.41,0,3,1,1
3275,1,10.8,2,2,2,1
3276,1,10.78,2,3,1,1
3277,1,10.86,1,2,0,1
3278,2,11.33,0,3,1,1
3279,2,11.21,1,3,0,1
3280,2,10.8,2,3,2,1
3281,3,10.65,1,1,0,1
3282,1,10.6,0,2,0,1
3283,3,10.82,0,3,1,1
3284,1,10.6,0,2,0,1
3285,3,10.37,0,2,2,1
3286,1,10.82,1,2,0,1
3287,0,10.98,2,3,0,1
3288,0,10.28,1,2,2,1
3289,1,10.69,0,3,2,1
3290,0,11.16,2,3,0,1
3291,4,10.49,1,2,2,1
3292,3,11.16,1,2,0,1
3293,2,11.13,1,3,0,1
3294,1,10.6,0,2,0,1
3295,3,11.0,1,3,0,1
3296,3,11.08,0,2,1,1
3297,1,10.43,1,2,0,1
3298,3,10.8,0,2,1,1
3299,0,10.62,1,2,1,1
3300,0,10.37,1,3,2,1
3301,1,11.7,0,2,2,1
3302,1,10.27,1,2,0,1
3303,1,10.49,2,2,0,1
3304,3,10.43,0,2,0,1
3305,4,11.51,0,2,0,1
3306,2,10.46,2,1,1,1
3307,2,11.49,0,2,2,1
3308,1,10.78,2,2,1,1
3309,0,10.28,0,2,1,1
3310,0,11.0,2,2,0,1
3311,2,11.85,2,3,2,1
3312,3,10.37,2,2,1,1
3313,1,10.62,0,2,0,1
3314,1,11.51,1,3,0,1
3315,3,10.13,1,2,0,1
3316,1,10.6,1,2,2,1
3317,1,11.08,0,3,0,1
3318,1,10.56,1,1,0,1
3319,3,11.0,1,3,0,1
3320,3,11.0,0,3,1,1
3321,3,10.78,2,3,0,1
3322,1,10.85,0,2,1,1
3323,1,10.74,0,2,0,1
3324,0,11.63,0,3,2,1
3325,1,10.74,0,2,1,1
3326,2,11.35,1,3,1,1
3327,4,10.9,0,3,0,1
3328,2,10.13,0,2,1,1
3329,1,10.92,0,3,0,1
3330,3,10.71,1,2,2,1
3331,1,10.52,1,2,0,1
3332,0,10.71,0,2,2,1
3333,0,11.65,0,3,0,1
3334,0,10.92,1,2,0,1
3335,4,10.97,0,2,1,1
3336,4,10.31,1,3,1,1
3337,1,10.82,1,2,1,1
3338,4,10.82,0,2,2,1
3339,1,11.16,1,3,0,1
3340,1,10.31,0,2,0,1
